Row ID,MASTER ID,Date,Cap time,Release Time,Run #,Observer (Marking),Observer (Data),Fence Observer(s),Pond #,Trap #,Direction of Travel,REC/CAP,1st Capture of Year,Season First Captured,prob with season first cap,Age,Sex,Gravid?,MS222?,%,Volume disp,Weight,TL,SVL_1stMeasurement,SVL_2ndMeasurement,SVL_3rdMeasurement,Toe Clip,Vial #,Mark Start,Mark End,VIE Combo,Marking Method (PIT VIA VIE),New VIE Combo,Code,New PIT code,Batch Mark,New Batch Mark,Camera ID (initials),Corrected Photo Filename,Camera Photo File,Photo file names updated,Anesthesia Start,Anesthesia End,H2O time,Recovery time,Marks or Abnormalities,Comments,Proofed,Annotations from Proofing,Night
413,122,2/28/2012,9:35:00 PM,21:59,,SCR,AUS,"AUS, SCR",4,34,Out,REC,N,1,No,A,U,U,No,,4,3.88,100.6,58.1,,,No,,21:50,21:59,OGYY,PIT,No,BAF18A5,No,N,No,,BAF18A5022812,,"BAF18A5_OGYY_02-28-12 (1,2)",,,,,"TAIL REGEN, TOE PREVIOUSLY CLIPPED, ODD STOMACH CONTENTS IN LOWER STOMACH","NEAR. FOUND VIA PIT-TAG SWEEPING, WAS UNDERGROUND BUT SURFACED SEEMINGLY DUE TO OUR ""PAWING"" AT THE GROUND TO FIND WHETHER IT WAS A LOOSE TAG OR NOT. WILL POWDER TRACK. THOUGHT TO BE ""OGYY"", BUT FOUND TO BE ""XGYY"" FROM PHOTO RECOGNITION",Yes,,
414,295,2/28/2012,11:34:00 PM,0:53,,SCR,AUS,"AUS, SCR",4,11,IN,CAP,Y,2,No,A,U,N,No,0.01,3,2.96,76.9,59.5,,,No,,0:09,0:18,,PIT,No,BAF18B4,No,OXXX,No,,BAF18B4022812,,"BAF18B4_02-28-12 (1,2)",23:59,0:09,0:18,0:50,"TAIL REGEN, MISSING TOE FROM FRONT RIGHT AND REAR RIGHT FEET",NEAR,Yes,,
415,118,2/29/2012,2:33:00 AM,3:00,,SCR,AUS,"AUS, SCR",5,101,IN,REC,N,1,No,A,M,N,No,,2.4,2.71,97.5,54.3,,,No,,2:55,3:00,XYGG,PIT/VIE,No,BAF1914,No,N,No,,BAF1914022912,,"BAF1914_XYGG_02-29-12 (1,2)",,,,,MISSING TOES ON BOTH FRONT FEET - DID NOT CLIP TOE.,VIE APPEARED TO BE MIGRATING,Yes,,
416,295,2/29/2012,6:01:00 AM,6:01,,SCR,AUS,"AUS, SCR",4,10,Out,REC,N,2,No,A,U,N,No,,3,2.96,76.9,59.5,,,No,,,0:00,,PIT,No,BAF18B4,No,OXXX,No,,,,NO PHOTOS; CAPTURED THE DAY BEFORE,,,,,"TAIL REGEN, MISSING TOE FROM FRONT RIGHT AND REAR RIGHT FEET. TOE PREVIOUSLY CLIPPED","RECAP FROM 2334 2/28/12, INFO COPIED FROM PREVIOUS DATA SHEET",Yes,,
417,229,3/4/2012,6:18:00 AM,6:37,,SCR,TRM,"SCR, TRM, AUS",4,38,Out,REC,N,2,No,A,U,U,No,,9.6,9.97,122.3,69.9,,,No,,6:25,6:36,RXRR,VIE,No,,No,N,No,,RXRR030412,,"RXRR_03-04-12 (1,2)",,,,,"TIP OF TAIL REGEN, FRONT LEFT FOOT TOE BIFURCATED","TOE CLIPPED PREVIOUSLY, BLOATED, BUT DIFFICULTY SEEING IF EGGS DUE TO DAYLIGHT",Yes,,
418,226,3/3/2012,11:59:00 PM,2:14,,SCR,TRM,"AUS, SCR, TRM",4,30,Out,REC,N,2,No,A,F,Y,No,,,,126.9,67.6,,,No,,0:20,0:45,OYOX,VIE,No,,No,N,No,,OYOX030312,,"OYOX_03-03-12 (1,2)",,,,,"TOE CLIPPED PREVIOUSLY, RIGHT REAR BIFURCATED TOES, TOES STUMPY FRONT LEFT FOOT, TAIL BITE (HUGE)",TOE CLIPPED PREVIOUSLY,Yes,,
419,189,3/3/2012,11:59:00 PM,2:14,,SCR,TRM,"AUS, SCR, TRM",4,30,Out,REC,N,2,No,A,F,N,No,0.01,,,105.3,61.2,,,No,,0:30,0:54,OOGX,PIT/VIE,No,BAF1958,No,N,No,,BAF1958030312,,"BAF1958_OOGX_03-03-12 (1,2)",0:37,0:50,0:54,2:00,FRONT RIGHT FOOT 3 TOES,TOE CLIPPED PREVIOUSLY,Yes,"Duplicated VIE, this one = OOGX110911, NOT = OOGX111611",
420,146,3/3/2012,12:04:00 AM,2:22,,SCR,TRM,"AUS, SCR, TRM",4,40,Out,REC,N,1,No,A,F,N,No,0.01,,,102.3,58.9,,,No,,0:33,1:07,XGRG,PIT/VIE,No,BAF195A,No,N,No,,BAF195A030312,,"BAF195A_XGRG_03-03-12 (1,2)",0:37,0:56,0:56,2:00,"TAIL REGEN, REAR RIGHT FOOT BIFURCATED TOE, PIT IMPLANT ON LEFT SIDE SCRAPED, PIT IMPLANTED ON RIGHT SIDE",NEAR TRAP,Yes,,
421,296,3/3/2012,12:04:00 AM,2:22,,SCR,TRM,"AUS, SCR, TRM",4,40,Out,CAP,Y,2,No,A,U,N,No,0.01,,,120.6,66.9,,,No,,0:28,1:02,N/A,PIT,No,BAF193F,No,OXXX,No,,BAF193F030312,,"BAF193F_03-03-12 (1,2)",0:37,0:56,0:56,2:00,BIFURCATED TOE LEFT REAR FOOT,,Yes,,
422,294,3/2/2012,7:33:00 PM,20:01,,SCR,TRM,"SCR, TRM",5,136,Out,REC,N,2,No,A,U,N,No,,2.2,2.24,92.3,54.4,,,No,,19:40,19:55,,PIT,No,BAF1864,No,OXXX,No,,BAF1864030212,,"BAF1864_03-02-12 (1,2)",,,,,BIFURCATED TOE FRONT LEFT FOOT,"TOE CLIPPED PREVIOUSLY, POWDERED",Yes,,
423,206,3/8/2012,11:46:00 PM,0:55,,AUS,SCR,"AUS, SCR",4,50,Out,REC,N,2,No,A,F,Y,No,,7.2,7.13,121.9,59.6,,,No,,0:46,0:53,OOOX,PIT/VIE,No,BAF1A27,No,N,No,,OOOX030812,,"BAF1A27_OOOX_F06_03-08-12 (1,2)",,,,,,~15 EGGS CLUMPED TIGHTLY LIKE EARLY IN THE SEASON),Yes,"Not OOOX. Original CAP given a VIA of F06, no VIE recorded, cannot match to an original VIE record.",
424,297,3/8/2012,11:48:00 PM,0:55,,AUS,SCR,"AUS, SCR",4,51,IN,CAP,Y,2,No,A,U,N,No,0.01,3.6,3.64,109.1,63.5,,,No,,0:34,0:42,N/A,PIT,No,BAF197B,No,OXXX,No,,BAF197B030812,,"BAF197B_03-08-12 (1,2)",0:23,0:34,0:42,0:45,,,Yes,,
425,194,3/8/2012,11:49:00 PM,0:55,,AUS,SCR,"AUS, SCR",4,52,Out,REC,N,2,No,A,M,N,No,,4.4,4.62,109.4,60,,,No,,0:26,0:33,,PIT,No,BAF1893,No,OXXX,No,,BAF1893030812,,"BAF1893_03-08-12 (1,2)",,,,,,NEAR,Yes,,
426,244,3/9/2012,8:58:00 PM,21:20,,SCR,TRM,"SCR, TRM",4,6,Out,REC,N,2,No,A,M,N,No,,3.4,3.51,94.9,54.9,,,No,,21:04,21:14,,PIT,No,BAF1863,No,OXXX,No,,,,NO PHOTOS,,,,,TOE CLIPPED PREVIOUSLY,POWDERED ORANGE,Yes,,
427,296,3/9/2012,12:01:00 AM,0:30,,SCR,TRM,"SCR, TRM",4,37,IN,REC,N,2,No,A,U,N,No,,4.2,4.18,107.3,60.3,,,No,,0:13,0:29,N/A,PIT,No,BAF193F,No,OXXX,No,,BAF193F030912,,"BAF193F_03-09-12 (1,2)",,,,,"BIFURCATED TOE FRONT RIGHT FOOT, TOE CLIPPED PREVIOUSLY",POWDERED ORANGE,Yes,,
428,298,3/12/2012,3:58:00 AM,5:10,,TRM,AUS,"TRM, AUS",4,9,IN,CAP,Y,2,No,A,U,N,No,1,2,2.09,80.1,51.3,,,No,,4:31,4:39,N/A,PIT,No,BAF196E,No,OXXX,No,,BAF196E031212,,"BAF196E_03-12-12 (1,2)",4:19,4:31,4:39,5:05,REGEN TAIL,,Yes,,
429,197,3/12/2012,6:53:00 AM,6:57,,TRM,AUS,"TRM, AUS",5,146,Out,REC,N,2,No,A,M,N,No,,2.2,2.37,81.6,49.3,,,No,,,0:00,N/A,PIT,No,BAF1908,No,OXXX,No,,BAF1908031112,,"BAF1908_03-11-12 (1,2)",,,,,"RIGHT FRONT FOOT DEFORMED, DID NOT CLIP TOE, LEFT FRONT FOOT MISSING TWO TOES",RECAP FROM 3/11/12 2023 (SAME NIGHT),Yes,,
430,197,3/11/2012,8:23:00 PM,22:38,,TRM,AUS,"TRM, AUS",5,145,IN,REC,N,2,No,A,M,N,No,,2.2,2.37,81.6,49.3,,,No,,21:14,21:20,N/A,PIT,No,BAF1908,No,OXXX,No,,BAF1908031112,,NO PHOTOS; CAPTURED EARLIER IN THE NIGHT,,,,,"RIGHT FRONT FOOT DEFORMED, DID NOT CLIP TOE, LEFT FRONT FOOT MISSING TWO TOES",NEAR,Yes,,
431,299,3/11/2012,8:20:00 PM,22:30,,TRM,AUS,"TRM, AUS",5,141,IN,CAP,Y,2,No,A,U,N,No,1,2.4,2.46,98.2,55.3,,,No,,21:33,21:42,N/A,PIT,No,BAF1973,No,OXXX,No,,BAF1973031112,,"BAF1973_03-11-12 (1,2)",21:14,21:33,21:42,22:07,,NEAR,Yes,,
432,288,3/11/2012,10:49:00 PM,1:35,,TRM,AUS,"TRM, AUS",5,128,Out,REC,N,2,No,A,U,N,No,1,3.6,3.55,119.6,63,,,No,,23:38,0:19,XYYO,PIT/VIE,No,BAF193B,No,N,No,,BAF193B031112,,"BAF193B_XYYO_03-11-12 (1,2)",23:48,23:38,0:20,0:39,POND 5 TOE MISSING,,Yes,,
433,299,3/12/2012,3:42:00 AM,3:42,,TRM,AUS,"TRM, AUS",5,144,Out,REC,N,2,No,A,U,N,No,,2.4,2.46,98.2,55.3,,,No,,,,N/A,PIT,No,BAF1973,No,OXXX,No,,,,NO PHOTOS; CAPTURED EARLIER IN THE NIGHT,,,,,TOE CLIPPED FROM INITIAL CAPTURE,"RECAP FROM 2020, PLACED ON OTHER SIDE OF FENCE, DID NOT REPROCESS, NEAR",Yes,,
434,300,3/11/2012,8:52:00 PM,22:17,,TRM,AUS,"TRM, AUS",4,57,IN,CAP,Y,2,No,A,U,N,No,1,4.6,4.91,114,63.4,,,No,,21:42,21:50,N/A,PIT,No,BAF1966,No,OXXX,No,,BAF1966031112,,"BAF1966_03-11-12 (1,2)",21:30,21:42,21:50,22:07,,NEAR,Yes,,
435,301,3/11/2012,11:15:00 PM,0:46,,TRM,AUS,"TRM, AUS",4,46,Out,CAP,Y,2,No,A,U,N,No,1,6.4,6.24,123.6,68.9,,,No,,23:56,0:04,N/A,PIT,No,BAF195E,No,OXXX,No,,BAF195E031112,,"BAF195E_03-11-12 (1,2)",23:36,23:56,0:04,0:30,,,Yes,,
436,52,3/12/2012,12:55:00 AM,2:13,,TRM,AUS,"TRM, AUS",4,62,Out,REC,Y,1,No,A,F,Y,No,,5.8,6.23,121.4,63.9,,,No,,2:00,2:08,XOOR,VIE,No,,No,N,No,,XOOR031212,,"XOOR_03-12-12 (1,2)",,,,,"POND 4 TOE MISSING, BIFURCATED TOE LEFT REAR FOOT","NEAR, FOUND INSIDE POND WHILE RELEASING ANOTHER SALAMANDER, CLOSEST TO #62 GPS: 0531977, 3370182",Yes,,
437,282,3/12/2012,1:07:00 AM,2:13,,TRM,AUS,"TRM, AUS",4,20,Out,REC,N,2,No,A,F,U,No,,4.4,4.43,105.6,54.4,,,No,,2:08,2:13,XOOG,VIE,No,,No,N,No,,XGOG031212,,"XOOG_03-12-12 (1,2)",,,,,"SCAR ON HEAD, POND 4 TOE MISSING","NEAR, VIE MARK 4 IS JUST A FLECK, CAN'T GET LIGHT TO PENETRATE BODY CAVITY - GRAVIDITY UNKNOWN",Yes,"Originally read as XGOG, photo matched to a recap of XOOG but no orginal CAP photo of XOOG to confirm VIE",
438,302,3/12/2012,10:30:00 PM,0:34,,AUS,TRM,"TRM, AUS",4,43,IN,CAP,Y,2,No,A,U,N,No,1,2.4,2.46,91.8,52.9,,,No,,23:12,23:33,N/A,PIT,No,BAF1A05,No,OXXX,No,,BAF1A05031212,,"BAF1A05_03-12-12 (1,2)",23:15,23:25,23:33,0:06,,"NEAR, POWDERED MAGENTA",Yes,,
439,143,3/12/2012,10:20:00 PM,0:34,,AUS,TRM,"TRM, AUS",4,8,Out,REC,N,1,No,A,U,N,No,,4,4.18,118.9,64.3,,,No,,22:59,23:11,GRGX,PIT/VIE,No,BAF189E,No,N,No,,BAF189E031212,,"BAF189E_GRGX_03-12-12 (1,2)",,,,,POND 4 TOE MISSING,"NEAR, POWDERED MAGENTA, BOTH YELLOW VIE MARKS DEEP",Yes,"Originally read as YRYX, found to be GRGX",
440,68,3/12/2012,10:27:00 PM,0:34,,AUS,TRM,"TRM, AUS",4,32,Out,REC,N,1,No,A,F,N,No,1,5.9,6.09,124.1,69.4,,,No,,23:16,23:50,YXOR,PIT/VIE,No,BAF19FB,No,N,No,,BAF19FB031212,,"BAF19FB_YXOR_03-12-12 (1,2)",23:29,23:44,23:50,0:09,"POND 4 TOE MISING, FRONT RIGHT FOOT TWO TOES","NEAR, MARK 4 DOUBLE MARKED, ORANGE JUST FLECKS, POWDERED MAGENTA",Yes,"Read as YGO(YR), photo matched to YXOR",
441,238,3/13/2012,11:48:00 PM,0:12,,TRM,AUS,"TRM, AUS",4,34,Out,REC,N,2,No,A,U,N,No,,3.6,3.72,95,55,,,No,,0:01,0:08,,PIT,No,BAF1890,No,OXXX,No,,BAF1890031312,,"BAF1890_03-13-12 (1,2)",,,,,,,Yes,,
442,297,3/17/2012,10:00:00 PM,22:32,,SCR,SCR,SCR,4,40,Out,REC,N,2,No,A,U,N,No,,3.6,3.26,104.1,55.7,,,No,,22:18,22:24,N/A,PIT,No,BAF197B,No,OXXX,No,,BAF197B031712,,"BAF197B_03-17-12 (1,2)",,,,,,,Yes,,
443,188,3/17/2012,10:00:00 PM,22:32,,SCR,SCR,SCR,4,40,Out,REC,N,2,No,A,M,N/A,No,,3,3.23,82.6,54,,,No,,22:24,22:30,,PIT,No,BAF185E,No,OXXX,No,,BAF185E031712,,"BAF185E_03-17-12 (1,2)",,,,,TAIL REGEN,,Yes,,
444,303,3/18/2012,1:00:00 AM,3:25,,SCR,SCR,SCR,5,112,Out,CAP,Y,2,No,A,U,N,No,0.01,2.2,2.39,95.9,54.2,,,No,,2:16,2:31,N/A,PIT,No,BAF1A3E,No,OXXX,No,,BAF1A3E031812,,"BAF1A3E_03-18-12 (1,2)",2:05,2:16,2:31,3:25,"DIDN'T CLIP TOE, ALREADY MISSING INNER TOE ON FRONT LEFT FOOT, BUT NO PREVIOUS BATCH MARK, MAY HAVE EJECTED INITIAL PIT",,Yes,,
445,261,3/18/2012,10:18:00 PM,22:55,,SCR,TRM,"SCR, TRM",5,116,Out,REC,N,2,No,A,F,N,No,,3.2,3.29,95.6,61.6,,,No,,22:35,22:46,,PIT,No,BAF186A,No,OXXX,No,,BAF186A031812,,"BAF186A_03-18-12 (1,2)",,,,,"POND 5 TOE MISSING, TAIL REGEN, MULTIPLE MUTATED TOES BACK RIGHT",,Yes,,
446,259,3/18/2012,10:23:00 PM,23:00,,SCR,TRM,"SCR, TRM",5,132,Out,REC,N,2,No,A,F,N,No,,3.6,3.72,113.7,62.5,,,No,,22:35,22:53,,PIT,No,BAF1884,No,OXXX,No,,BAF1884031812,,"BAF1884_03-18-12 (1,2)",,,,,POND 5 TOE MISSING,NEAR,Yes,,
447,304,3/19/2012,10:35:00 PM,0:50,,AUS,TRM,"SCR, TRM, AUS",4,21,IN,CAP,Y,2,No,A,U,N,No,0.01,2.2,2.24,92.6,53.3,,,No,,22:50,23:11,N/A,PIT,No,BAF199D,No,OXXX,No,,BAF199D031912,,"BAF199D_03-19-12 (1,2)",22:52,23:05,23:11,0:45,,,Yes,Pit tag ejected. Found while scanning ground the following season.,
448,294,3/20/2012,1:06:00 AM,1:35,,AUS,AUS,"AUS, TRM",5,128,Out,REC,N,2,No,A,U,N,No,,2.1,2.32,94.1,53.1,,,No,,1:15,1:26,,PIT,No,BAF1864,No,OXXX,No,,BAF1864032012,,"BAF1864_03-20-12 (1,2)",,,,,POND 5 TOE MISSING,,Yes,,
449,239,11/1/2012,9:37:00 PM,,,BMO,AAD,"AAD, BMO",4,37,IN,REC,Y,2,No,A,M,N/A,No,,3,3.2,99.5,56.8,,,Yes,N/A,21:59,22:36,,PIT,No,BAF18A2,No,OXXX,No,,BAF18A2110112,,"BAF18A2_11-01-12 (1), (2)",,,,,WEIGHT TAKEN VIA PESOLA SCALE PHOTOS WILL BE EMAILED BY BMO: RIGHT HIND FOOT HAS SPLIT TOE ON VENTRAL DIGIT,,Yes,,
450,166,11/2/2012,9:34:00 PM,22:30,,BMO,AAD,BMO,4,33,IN,REC,Y,1,No,A,F,Y,No,,7.6,7.89,126.3,74.2,,,Yes,,21:45,22:18,XGRY,PIT/VIE,No,BAF1982,No,NA,No,,XGRY110212,,BAF1982_XGRY_11-02-12 (1-11),,,,,,"had VIE but no clipped toe, toe now clipped",Yes,,
451,305,11/2/2012,10:56:00 PM,0:29,,BMO,AAD,BMO,5,147,IN,CAP,Y,3,No,A,M,N/A,Yes,1%,1.7,2.8,101.5,56.9,,,Yes,N/A,23:45,0:15,N/A,PIT,No,BAF193D,No,NA,No,,BAF193D110212,,BAF193D_11-02-12 (1-4),23:45,23:58,0:15,0:27,"NO VIE ISSUES W/NEEDLES, RIGHT FRONT FOOT AND RIGHT MOST TOE CLIPPED",,Yes,,
452,306,11/3/2012,12:42:00 AM,3:03,,"BMO, KCJ",AAD,BMO,4,37,IN,CAP,Y,3,No,A,F,Y,No,,4.8,5.04,96.7,56,,,Yes,,2:10,2:22,BPGX,VIE,No,,No,NA,No,,BPGX110312,,BPGX_11-03-12 (1-10),,,,,STUBBY TAIL,,Yes,,
453,307,11/3/2012,12:45:00 AM,3:04,,"BMO, KCJ",AAD,BMO,4,41,IN,CAP,Y,3,No,A,F,Y,No,,5.4,5.45,101.3,56.1,,,Yes,,2:30,2:50,BGPX,PIT/VIE,No,BAF1A25,No,PXXX,No,,BGPX110312,,BAF1A25_BGPX_11-03-12 (1-7),,,,,THREE TOES ON EACH FRONT FOOT,,Yes,,
454,308,11/3/2012,12:55:00 AM,3:00,,"BMO, KCJ",AAD,BMO,4,56,Out,CAP,Y,3,No,A,F,Y,No,,6,4.7,79.9,62,,,Yes,,2:23,2:28,BPPX,PIT/VIE,No,BAF1945,No,NA,No,,BPPX110312,,BAF1945_BPPX_11-03-12 (1-6),,,,,,,Yes,,
455,914,11/3/2012,3:25:00 AM,4:20,,AAD,BMO,BMO,4,52,Out,REC,Y,,Yes,A,F,Y,No,,7.6,8.09,117.1,62.9,,,Yes,,3:55,4:10,GXYO,PIT/VIE,No,BAF1A13,No,NA,No,,PPYX110312,,BAF1A13_GXYO_11-03-12 (1-7),,,,,LEFT FRONT FOOT INJURED (DORSAL L),prob with season first cap; Brad: VIE misread. No photos of potential matches from season 1. ,Yes,"Could not find a match, may be ROGX, but there is no photo to check. Later given 'gxyo'. Read as 'ppyx' and later 'g/r oxo'. Likely has double VIE, original VIE unknown",
456,309,11/3/2012,11:18:00 PM,0:25,,MCD,AAD,MCD,4,54,Out,CAP,Y,3,No,A,F,Y,No,,4,4.09,96.7,56.4,,,Yes,,23:33,0:23,GXRO,PIT/VIE,No,BAF19EE,No,NA,No,,GXRO110312,,BAF19EE_GXRO_11-03-12 (1-7),,,,,"DORSAL, SECOND TOE FAR L ON L LIMB FRONT; FORKED 2ND TO LAST BACK R TOE",VIE misread. No photos of potential matches from season 1. ,Yes,,
457,309,11/4/2012,6:40:00 AM,7:40,,ACM,ACM,ACM,4,55,IN,REC,N,3,No,A,F,Y,No,,4,3.87,95.2,56.4,,,No,,7:10,7:38,GXRO,PIT/VIE,No,BAF19EE,No,NA,No,,GXRO110412,,BAF19EE_GXRO_11-04_12 (1-3),,,,,BIFURCATED 4TH TOE ON BACK LEFT FOOT DORSAL FRONT RIGHT FOOT SECOND MOST TOE NUBBED,,Yes,,
458,145,11/4/2012,9:55:00 PM,22:33,,MCD,AAD,"MCD, AAD",4,39.5,IN,REC,Y,1,No,A,F,Y,No,,6.3,6.92,110.1,65.3,,,No,,22:10,22:29,GXRG,PIT/VIE,No,BAF1870,No,NA,No,,GXRG110412,,BAF1870_GXRG_11-04-12 (1-4),,,,,RIGHT FRONT FOOT (DORSAL VIEW MISSING; REAR LEFT FOOT FORKED TOE LEFT FRONT FOOT HAS FORKED TOE CHUNK MISSING FROM TAIL DORAL,caught between traps,Yes,,
459,310,11/5/2012,11:40:00 PM,0:15,,MCD,BMO,ACM,4,52,Out,CAP,Y,3,No,A,F,Y,No,,5.6,5.22,91.9,63.4,,,Yes,N/A,23:50,0:23,GORX,PIT/VIE,No,BAF19FD,No,NA,No,,GORX110512,,BAF19FD_GORX_11-05-12 (1-4),,,,,LEFT BACK SECOND FROM LEFT FORKED TOE.,,Yes,VIE accidentally duplicated from another individual in pond 5,
460,107,11/6/2012,2:44:00 AM,3:31,,ACM,BMO,ACM,5,121,IN,REC,Y,1,No,A,F,Y,No,,4.1,4.62,109.5,57.9,,,Yes,,3:12,3:26,GRRX,PIT/VIE,No,BAF1A4D,No,NA,No,,GRRX110512,,GRRX_11-05-12 (1-3),,,,,NO TOE CLIP; MISSING SMALL CHUNK OF TAIL FAR BACK DORSAL,,Yes,,
461,311,11/6/2012,7:02:00 AM,,,ACM,MCD,MCD,5,133,IN,CAP,Y,3,No,A,F,U,Yes,1%,2.2,2.21,80.79,50.06,,,Yes,,7:30,7:47,N/A,PIT,No,BAF1970,No,PXXX,No,,BAF1970110612,,BAF1970_11-06-12 (1-3),7:23,7:28,7:48,8:06,VENTRAL VIEW RIGHT SIDE 2ND TOE FORKED,confirmed female (by gravidity) on 10/30/14,Yes,,
462,311,11/12/2012,7:35:00 PM,20:07,,BR,BR,BR,5,146,Out,REC,N,3,No,A,F,U,No,,2.3,2.63,82.1,53.1,,,No,,19:45,20:08,N/A,PIT,No,BAF1970,No,PXXX,No,,,,BAF1970_11-12-12 (1),,,,,,confirmed female (by gravidity) on 10/30/14,Yes,,
463,280,11/12/2012,7:39:00 PM,20:08,,BR,BR,BR,5,150,Out,REC,Y,2,No,A,M,N/A,No,,3.8,3.73,106.9,58.4,,,No,,19:50,20:08,,PIT,No,BAF187A,No,OXXX,No,,,,BAF187A_11-12-12 (1),,,,,,,Yes,,
464,120,11/12/2012,9:20:00 PM,21:38,,BR,BR,BR,5,146,Out,REC,Y,1,No,A,F,Y,No,,3.5,5.05,100.8,54,,,No,,21:26,21:38,GXYY,PIT/VIE,No,BAF197D,No,NA,No,,BAF197D_GXYY_11-12-12 (1-4),,BAF197D_GXYY_11-12-12 (1-4),,,,,,,Yes,,
465,309,11/13/2012,6:20:00 AM,8:28,,EAO,ACM,EAO,4,50,Out,REC,N,3,No,A,F,Y,No,,18.5,3.66,90.5,50.15,,,No,,7:25,7:38,GXRO,PIT/VIE,No,BAF19EE,No,NA,No,,XRRO111312,,BAF19EE_GXRO_11-13-12 (1-6),,,,,BIFURCATED 4TH TOE ONLEFT BACK FOOT,,Yes,,
466,312,11/13/2012,6:39:00 AM,8:28,,ACM,ACM,EAO,4,53,IN,CAP,Y,3,No,A,M,N/A,Yes,1%,3,2.7,100.79,50.55,,,Yes,,7:08,7:25,,PIT,No,BAF18E4,No,PXXX,No,,BAF18E4111312,,BAF18E4_11-13-12 (1-5),6:57,7:08,7:25,7:41,,,Yes,,
467,90,11/13/2012,6:42:00 AM,8:50,,ACM,EAO,EAO,4,57,IN,REC,Y,1,No,A,M,N/A,Yes,1%,3.2,3.93,100.4,70.1,,,No,,8:07,8:21,XRRG,PIT/VIE,No,BAF1909,No,NA,No,,XRRG111312,,"BAF1909_XRRG_11-13-12 (1), (2)",7:57,8:07,8:21,8:45,,,Yes,,
468,313,11/13/2012,7:32:00 AM,8:28,,ACM,EAO,EAO,5,144,Out,CAP,Y,3,No,A,F,Y,No,,3.2,3.3,70.95,50.24,,,Yes,,7:48,8:20,GXOR,PIT/VIE,No,BAF1939,No,NA,No,,GXOR111312,,BAF1939_GXOR_11-13-12 (1-4),,,,,,Given PIT tag BAF1939 on 12-29-14,Yes,,
469,314,11/20/2012,6:21:00 AM,7:37,,MCD,BMO,MCD,4,43,IN,CAP,Y,3,No,A,M,N/A,Yes,1%,2.2,2.42,92.5,54.9,,,Yes,,6:37,7:07,N/A,PIT,No,BAF197E,No,PXXX,No,,BAF197E112012,,BAF197E_11-20-12 (1-3),6:47,6:56,7:07,7:35,VENTRAL VIEW LEFT REAR SECOND TOE CLOSEST TO BODY FORKED,,Yes,,
470,177,11/27/2012,1:39:00 AM,2:27,,MCD,EAO,"EAO, MCD, AAD",4,59,IN,REC,Y,1,No,A,M,N/A,No,,2.2,2.34,111.6,61.8,,,Yes,,1:55,2:21,YOGX,PIT,No,BAF1898,No,NA,No,,BAF1898112712,,BAF1898_YOGX_11-27-12 (1-4),,,,,R INNERMOST FRONT R (VENTRAL) TOE SHORT. L TOE REGEN + RECLIPPED,,Yes,,
471,224,11/27/2012,3:39:00 AM,4:37,,EAO,MCD,MCD,4,45.5,IN,REC,Y,2,No,A,F,Y,No,,5.1,4.6,125.5,62.9,,,No,,4:17,4:24,OXYO,VIE,No,,No,NA,No,,OXYO112712,,OXYO_11-27-12 (1-5),,,,,VENTRAL VIEW LEFT FOOT TOES NUBBED - TOE NOT CLIPPED. DAMAGE ON DORSAL PART OF TAIL.,caught between traps,Yes,"YELLOW VIE BARELY VISIBLE; ORIGINALLY MARKED ""PXGP"", FOUND TO BE ""OXYO""",
472,310,11/27/2012,8:07:00 PM,22:23,,MCD,MCD,MCD,4,47,IN,REC,N,3,No,A,F,N,Yes,1%,2.4,2.67,94.1,62.6,,,No,,21:07,21:23,GORX,PIT/VIE,No,BAF19FD,No,NA,No,,BAF19FD112712,,BAF19FD_GORX_11-27-12 (1-3),20:57,21:07,21:23,,FORKED TOE VENTRAL REAR LEFT SECOND FRONT LEFT. REAR RIGHT SECOND TOE STUBBED. DIFFERENT SIZES OF TOES ALL AROUND. SHORTENED TAIL,TOOK LONG TIME TO RECOVER (~1.5 HOURS).,Yes,"READ AS ""GRRX"" BUT THOUGHT TO BE ""GOOX"", PHOTO MATCHED TO ""GORX""",
473,315,11/27/2012,10:11:00 PM,0:25,,ACM,MCD,ACM,4,40,Out,CAP,Y,3,No,A,F,N,Yes,1%,3.1,3.2,102.2,59.1,,,Yes,,22:51,0:03,N/A,PIT,No,BAF1A00,No,PXXX,No,,BAF1A00112712,,BAF1A00_11-27-12 (1-3),22:27,23:34,0:03,0:10,,,Yes,,
474,307,11/27/2012,10:11:00 PM,0:25,,EAO,ACM,ACM,4,40,Out,REC,Y,3,No,A,F,N,Yes,1%,2.7,3.38,107.4,59,,,No,,23:37,0:12,BGPX,PIT,No,BAF1A25,No,PXXX,No,,BAF1A25112712,,BAF1A25_BGPX_11-27-12 (1-5),22:23,23:34,0:07,0:16,,"P was given as batchmark this session, thought to be new capture therefore mark 1 has both B and P.",Yes,"Photo matched to BGPX, mark 1 has both B and P (P was given as batchmark)",
475,86,11/27/2012,10:16:00 PM,0:25,,ACM,MCD,ACM,4,51,IN,REC,Y,1,No,A,F,Y,No,,4.9,4.89,124.8,69.8,,,Yes,,,,YXYO,VIE,No,,No,NA,No,,YXYR112712,,YXYO_11-27-12 (1-3),,,,,,mark start and end not recorded,Yes,"THOUGHT TO BE ""YXYR"", DETERMINED TO BE ""YXYO"" THROUGH PHOTO RECOGNITION",
